artifact_id,task,model_name,dataset_path,nsize,fgsm,n_calibration,classif_loss,dloss,prototypes,npos,nneg,prototype_strategy,prototype_components,normalize,dist_fct,n_neighbors,model_dir,model_path,prototypes_path,train_encodings_path,valid_encodings_path,test_encodings_path,run_log_path,is_best,notes,mcc,valid_mcc,train_mcc,test_mcc,all_mcc,valid_accuracy,train_auc,valid_auc,test_auc,all_auc,ece,brier,best_head_config,best_head_name,best_head_family,best_head_n_aug,head_config,head_name,head_family,head_n_aug,train_datasets,valid_dataset,test_dataset,split_config_key
8d192879953f,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,softmax_contrastive,no,no,1,1,mean,1,yes,cosine,7,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/softmax_contrastive/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/softmax_contrastive/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/softmax_contrastive/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/softmax_contrastive/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/softmax_contrastive/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/softmax_contrastive/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7/test_encodings.npz,logs/otitis_four_class/83206d63-bb13-4317-8d0f-a439edc7bd74,yes,,0.5585869068763524,0.5585869068763524,0.7296848771404594,0.5589747482963163,0.6912824810309582,0.6545454545454545,0.9576229222441963,0.91188246097337,0.9182024793388429,0.9336393873116673,0.22573623437627527,0.5975387608818397,baseline_lda,Linear Discriminant,lda,2,baseline_lda,Linear Discriminant,lda,2,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023",Banque_Viscaino_Chili_2020,Banque_Viscaino_Chili_2020,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023|Banque_Viscaino_Chili_2020|Banque_Viscaino_Chili_2020"
5cb29eb08853,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,triplet,inverseTriplet,batch,1,1,mean,1,yes,cosine,2,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_batch/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_batch/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_batch/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_batch/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_batch/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_batch/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2/test_encodings.npz,logs/otitis_four_class/95113bfa-0bbb-4f12-83d9-6ea5e4b037e7,yes,,0.7241176770083,0.7241176770083,0.8283788433831744,0.6741864275928342,0.7771104080210083,0.8022727272727272,0.9462177190283079,0.9044421487603306,0.8793721303948576,0.9396268911353425,0.19789352434987934,0.395321375739314,baseline_naive_bayes,Naive Bayes,naive_bayes,0,baseline_naive_bayes,Naive Bayes,naive_bayes,0,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023",Banque_Viscaino_Chili_2020,Banque_Viscaino_Chili_2020,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023|Banque_Viscaino_Chili_2020|Banque_Viscaino_Chili_2020"
1281d0ecb5a5,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,triplet,inverseTriplet,class,1,1,mean,1,yes,cosine,2,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn2/test_encodings.npz,logs/otitis_four_class/25cc7446-a8db-4b9b-aeef-11428d68ac37,yes,,0.7241176770083,0.7241176770083,0.8283788433831744,0.6741864275928342,0.7771104080210083,0.8022727272727272,0.9462177190283079,0.9044421487603306,0.8793721303948576,0.9396268911353425,0.19789352434987934,0.395321375739314,baseline_naive_bayes,Naive Bayes,naive_bayes,0,baseline_naive_bayes,Naive Bayes,naive_bayes,0,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023",Banque_Viscaino_Chili_2020,Banque_Viscaino_Chili_2020,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023|Banque_Viscaino_Chili_2020|Banque_Viscaino_Chili_2020"
c19464692fad,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,triplet,inverseTriplet,class,1,1,mean,1,yes,euclidean,4,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn4,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn4/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn4/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn4/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn4/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_class/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn4/test_encodings.npz,logs/otitis_four_class/70b3dcd1-13c2-4bcb-a4bc-7ba1d13e96a3,yes,,,,,,,,,,,,,,,,,,,,,,,,,
2b3865377d70,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,triplet,inverseTriplet,no,1,1,mean,1,yes,cosine,3,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn3,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn3/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn3/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn3/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn3/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn3/test_encodings.npz,logs/otitis_four_class/c784ee77-074f-4de6-ad55-597b431bdef9,yes,,0.5295276100132421,0.5295276100132421,0.7771942260633621,0.533054964713087,0.7278496473717374,0.6477272727272727,0.9728797574598997,0.8579178145087235,0.8478053259871441,0.946115565009235,0.05608922952930313,0.5059660916604385,baseline_rbf_svc,RBF SVC,rbf_svc,2,baseline_rbf_svc,RBF SVC,rbf_svc,2,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023",Banque_Viscaino_Chili_2020,Banque_Viscaino_Chili_2020,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023|Banque_Viscaino_Chili_2020|Banque_Viscaino_Chili_2020"
88ba8e7ec417,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,triplet,inverseTriplet,no,1,1,mean,1,yes,euclidean,3,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn3,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn3/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn3/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn3/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn3/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_euclidean/knn3/test_encodings.npz,logs/otitis_four_class/29e5be10-15f0-4228-a932-6e06d3be7f16,yes,,0.5295276100132421,0.5295276100132421,0.7771942260633621,0.533054964713087,0.7278496473717374,0.6477272727272727,0.9728797574598997,0.8579178145087235,0.8478053259871441,0.946115565009235,0.05608922952930313,0.5059660916604385,baseline_rbf_svc,RBF SVC,rbf_svc,2,baseline_rbf_svc,RBF SVC,rbf_svc,2,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023",Banque_Viscaino_Chili_2020,Banque_Viscaino_Chili_2020,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023|Banque_Viscaino_Chili_2020|Banque_Viscaino_Chili_2020"
066351adfe35,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,triplet,inverseTriplet,no,1,5,mean,1,yes,cosine,3,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn3,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn3/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn3/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn3/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn3/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn3/test_encodings.npz,logs/otitis_four_class/0a6eaac8-249d-4b94-a98b-39eb79235afa,yes,,0.5295276100132421,0.5295276100132421,0.7771942260633621,0.533054964713087,0.7278496473717374,0.6477272727272727,0.9728797574598997,0.8579178145087235,0.8478053259871441,0.946115565009235,0.05608922952930313,0.5059660916604385,baseline_rbf_svc,RBF SVC,rbf_svc,2,baseline_rbf_svc,RBF SVC,rbf_svc,2,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023",Banque_Viscaino_Chili_2020,Banque_Viscaino_Chili_2020,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023|Banque_Viscaino_Chili_2020|Banque_Viscaino_Chili_2020"
3229434a401e,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,triplet,inverseTriplet,no,1,5,mean,1,yes,euclidean,3,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn3,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn3/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn3/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn3/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn3/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/inverseTriplet/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn3/test_encodings.npz,logs/otitis_four_class/aa14cf27-4e1b-46da-83d2-b5783fe5e6f3,yes,,0.5295276100132421,0.5295276100132421,0.7771942260633621,0.533054964713087,0.7278496473717374,0.6477272727272727,0.9728797574598997,0.8579178145087235,0.8478053259871441,0.946115565009235,0.05608922952930313,0.5059660916604385,baseline_rbf_svc,RBF SVC,rbf_svc,2,baseline_rbf_svc,RBF SVC,rbf_svc,2,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023",Banque_Viscaino_Chili_2020,Banque_Viscaino_Chili_2020,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023|Banque_Viscaino_Chili_2020|Banque_Viscaino_Chili_2020"
e62d0600b6a5,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,triplet,no,no,1,1,mean,1,yes,cosine,7,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg1/protoagg_mean_1/normyes/dist_cosine/knn7/test_encodings.npz,logs/otitis_four_class/5c0b9a92-3c92-44ac-bf43-508c075b8516,yes,,0.5585869068763524,0.5585869068763524,0.7296848771404594,0.5589747482963163,0.6912824810309582,0.6545454545454545,0.9576229222441963,0.91188246097337,0.9182024793388429,0.9336393873116673,0.22573623437627527,0.5975387608818397,baseline_lda,Linear Discriminant,lda,2,baseline_lda,Linear Discriminant,lda,2,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023",Banque_Viscaino_Chili_2020,Banque_Viscaino_Chili_2020,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023|Banque_Viscaino_Chili_2020|Banque_Viscaino_Chili_2020"
209d33433b06,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,triplet,no,no,1,5,mean,1,yes,cosine,7,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn7,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn7/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn7/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn7/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn7/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_cosine/knn7/test_encodings.npz,logs/otitis_four_class/15fc89c4-b759-4117-8ebf-9c390b4ef8e8,yes,,0.5585869068763524,0.5585869068763524,0.7296848771404594,0.5589747482963163,0.6912824810309582,0.6545454545454545,0.9576229222441963,0.91188246097337,0.9182024793388429,0.9336393873116673,0.22573623437627527,0.5975387608818397,baseline_lda,Linear Discriminant,lda,2,baseline_lda,Linear Discriminant,lda,2,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023",Banque_Viscaino_Chili_2020,Banque_Viscaino_Chili_2020,"Banque_Calaman_USA_2020_trie_CM,Banque_Comert_Turquie_2020_jpg,GMFUNL_jan2023|Banque_Viscaino_Chili_2020|Banque_Viscaino_Chili_2020"
03008827371a,otitis_four_class,resnet18,otite_ds_64/USA_Turquie_Chili_GMFUNL_inference,224,0,0,triplet,no,no,1,5,mean,1,yes,euclidean,5,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn5,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn5/model.pth,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn5/prototypes.pkl,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn5/train_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn5/valid_encodings.npz,logs/best_models/otitis_four_class/resnet18/otite_ds_64/USA_Turquie_Chili_GMFUNL_inference/nsize224/fgsm0/ncal0/triplet/no/prototypes_no/npos1/nneg5/protoagg_mean_1/normyes/dist_euclidean/knn5/test_encodings.npz,logs/otitis_four_class/ffe75aed-6216-4cb3-b660-11345d98904f,yes,,,,,,,,,,,,,,,,,,,,,,,,,
